segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;Etiqueta 
0.43;0.4906039834022522;0.5535434484481812;-0.28818437457084656;0.44756460189819336;0.6453311443328857;-0.12698695063591003;0.4491528272628784;0.49702587723731995;-0.12781257927417755;0.3819725811481476;0.6675172448158264;-0.06554524600505829;0.37988799810409546;0.4753602147102356;-0.07728811353445053;0.3300306797027588;0.6190608739852905;0.0004299079591874033;0.3283950984477997;0.5353849530220032;-0.0005438735825009644;0.23055797815322876;0.6204399466514587;4,84E+10;0.22789902985095978;0.5398930311203003;-0.003781029721722007;0.5033012747764587;0.5670136272907257;-0.29091595113277435;0.3101070076227188;0.6623898297548294;-0.16695335134863853;0.3083006218075752;0.4899400696158409;-0.17828578129410744;0.13145086665948233;0.6276302337646484;0.1098555972178777;0.1283989598353704;0.5542519092559814;0.09866095955173175;vertical
0.47;0.4906681776046753;0.5536918640136719;-0.2774635851383209;0.4475535750389099;0.6452817320823669;-0.12107880413532257;0.44910669326782227;0.4970948100090027;-0.11916312575340271;0.3819864094257355;0.667414665222168;-0.06256034970283508;0.3798876106739044;0.47609463334083557;-0.0690375491976738;0.3298700749874115;0.6190598607063293;-4,75E+11;0.3281978964805603;0.5354773998260498;-6,17E+10;0.23032762110233307;0.6204476952552795;-0.0006432716036215425;0.22786280512809753;0.5398702025413513;-0.002630573930218816;0.50330750644207;0.5671991586685181;-0.2792537689208984;0.3101549819111824;0.6624270379543304;-0.16647955402731895;0.3082859441637993;0.49041737616062164;-0.17089314386248589;0.1314492349823316;0.6275300780932108;0.11514585341016452;0.1283949539065361;0.5543205738067627;0.1069332876553138;vertical
0.5;0.49067422747612;0.5538769960403442;-0.27696385979652405;0.44755369424819946;0.6456835269927979;-0.12070463597774506;0.44907939434051514;0.49725860357284546;-0.11857092380523682;0.381989061832428;0.6677096486091614;-0.062482040375471115;0.37988802790641785;0.4764074683189392;-0.06906627863645554;0.32970911264419556;0.6191568970680237;-0.00018190285481978208;0.3280218839645386;0.5355983376502991;7,58E+09;0.23013626039028168;0.6204491257667542;-0.0007268106564879417;0.22783376276493073;0.539867103099823;-0.002480786992236972;0.5033064037561417;0.5673686742782593;-0.27866988629102707;0.31007712334394455;0.6631052196025848;-0.1678144559264183;0.3083034008741379;0.49119608104228973;-0.1709650121629238;0.1314492623011271;0.6273845831553141;0.12079206233223279;0.1284025733669599;0.5543308655420939;0.10928164795041084;vertical
0.53;0.49067580699920654;0.554268479347229;-0.28477343916893005;0.4475553333759308;0.6462540030479431;-0.12503749132156372;0.4490621089935303;0.49742409586906433;-0.1235312968492508;0.38210293650627136;0.6688713431358337;-0.066063791513443;0.3798883557319641;0.47690945863723755;-0.07202336192131042;0.32970911264419556;0.6196288466453552;-0.00017933685739990324;0.3280174434185028;0.5360137224197388;7,32E+10;0.23039177060127258;0.6203933358192444;0.0009667102131061256;0.22784477472305298;0.5398420691490173;-0.001604543998837471;0.5033036738634109;0.5676355600357056;-0.2870074734091759;0.31007758527994156;0.6641094088554382;-0.17294171452522278;0.30852416902780533;0.49188193678855896;-0.17453299462795258;0.13146807750066122;0.6273520588874817;0.12155668934186299;0.12844684720039368;0.5543607672055563;0.10943726574381192;vertical
0.57;0.4907325208187103;0.5545922517776489;-0.27947697043418884;0.4475189745426178;0.6469876170158386;-0.12021974474191666;0.4491725564002991;0.4979672133922577;-0.12024947255849838;0.38210535049438477;0.6696308255195618;-0.06251272559165955;0.3800664246082306;0.47737038135528564;-0.07063416391611099;0.3296550512313843;0.6201894283294678;-0.00013476939056999981;0.3279026448726654;0.5364972949028015;3,09E+10;0.2304995059967041;0.620348334312439;0.0008236498688347638;0.22784651815891266;0.5398434400558472;-0.0017904600827023387;0.5033569157123565;0.5679030537605285;-0.2813131377100945;0.3100682869553566;0.665647566318512;-0.17127056792378426;0.3090437650680542;0.4930509403347969;-0.1734488345682621;0.13153148939212164;0.6272457639376322;0.12265568971633911;0.12842044730981192;0.5543565352757772;0.10913241902987163;vertical
0.6;0.49080345034599304;0.5548439621925354;-0.27610984444618225;0.4474294185638428;0.6478128433227539;-0.11854799091815948;0.4493781626224518;0.49827808141708374;-0.11814174801111221;0.38201507925987244;0.670327365398407;-0.061297155916690826;0.38027727603912354;0.4774894118309021;-0.06849148124456406;0.32932791113853455;0.6201177835464478;0.0001194595533888787;0.3278600871562958;0.5364112257957458;-0.00022289130720309913;0.23043054342269897;0.6203830242156982;-0.001291225547902286;0.2278476059436798;0.5398152470588684;-0.004065162036567926;0.5033975124359131;0.568217933177948;-0.2784129187464714;0.3097798302769661;0.6671840697526932;-0.1703246608376503;0.3090497627854347;0.49336763471364975;-0.17065688595175743;0.13152499000231424;0.6271590789159139;0.12257348746061325;0.12847942362229028;0.5542912483215332;0.10896635303894679;vertical
0.63;0.490930438041687;0.5549612045288086;-0.2753293514251709;0.44741371273994446;0.6478093266487122;-0.1177876740694046;0.44953569769859314;0.4984288811683655;-0.11793176829814911;0.3819481432437897;0.6700764894485474;-0.05908229202032089;0.38029202818870544;0.47768914699554443;-0.06841500103473663;0.32933130860328674;0.6201040744781494;0.00012961974425707012;0.327911913394928;0.5364101529121399;-0.00023299203894566745;0.23066018521785736;0.6204853057861328;-0.0022499109618365765;0.22789190709590912;0.539789617061615;-0.004386391490697861;0.5035063236951828;0.5684922695159912;-0.2776607021689415;0.3097513020038605;0.6680360585451126;-0.16448519751429558;0.3091438338160515;0.4939455986022949;-0.17014838382601738;0.13147752980391184;0.6271889408429464;0.12072239567836125;0.1285339742898941;0.5542683998743693;0.10759372202058633;vertical
0.67;0.49126261472702026;0.5550456643104553;-0.27356767654418945;0.4474187195301056;0.6480002999305725;-0.11712714284658432;0.4495607316493988;0.4984666109085083;-0.11608465760946274;0.38191381096839905;0.6700847148895264;-0.05861096829175949;0.38007014989852905;0.47811704874038696;-0.06703615188598633;0.3291369676589966;0.6201651692390442;-6,24E+09;0.32765600085258484;0.5364320874214172;-3,62E+10;0.23067624866962433;0.6207870841026306;-0.002396466676145792;0.2278871387243271;0.5397879481315613;-0.003640830982476473;0.5038172572851181;0.5687232196331025;-0.2757157415151596;0.30963537842035294;0.6682905852794647;-0.16361373662948608;0.3091355636715889;0.4947182163596153;-0.16965656355023384;0.1314634382724762;0.6272741556167603;0.12123023346066475;0.12853682786226273;0.5542567372322083;0.10908412312467893;vertical
0.7;0.49138006567955017;0.5554404854774475;-0.27626457810401917;0.44741883873939514;0.6486759185791016;-0.11948434263467789;0.44964924454689026;0.4986697733402252;-0.11790734529495239;0.38189470767974854;0.6702391505241394;-0.06213957071304321;0.37970858812332153;0.4786900281906128;-0.06965955346822739;0.3288203179836273;0.619918704032898;-6,31E+10;0.32759127020835876;0.5358882546424866;-3,54E+10;0.2306642383337021;0.6208160519599915;-0.0016958150081336498;0.22787639498710632;0.5397853851318359;-0.003029888728633523;0.503905189037323;0.569135558605194;-0.2786632999777794;0.30949966609477997;0.6683090627193451;-0.16724060475826263;0.30915575474500656;0.49549972265958786;-0.17322931811213493;0.1314792881409327;0.6272592544555664;0.12434149036804835;0.1285234366854032;0.5543378392855326;0.10960565010706584;vertical
0.73;0.4914432466030121;0.5556002259254456;-0.27627623081207275;0.44741687178611755;0.6492617726325989;-0.11975523084402084;0.44971877336502075;0.49881988763809204;-0.11942148208618164;0.38189563155174255;0.6704971194267273;-0.06371662020683289;0.37958601117134094;0.47883811593055725;-0.07306727021932602;0.32825812697410583;0.6198590993881226;0.0003218922356609255;0.3275011479854584;0.535534679889679;-0.00041456418693996966;0.23059961199760437;0.6208317279815674;-0.00017347422544844449;0.2278609573841095;0.539794385433197;-0.003039850387722254;0.5039653450250625;0.5693260729312897;-0.27869115620851515;0.30946876108646393;0.6684048473834991;-0.16975593194365501;0.30917514860630035;0.49598149210214615;-0.17519665509462357;0.13148206969102225;0.6272927522659302;0.12554390852650008;0.12852151691913605;0.5543551246325175;0.10945078978935878;vertical
0.77;0.49137094616889954;0.5559673309326172;-0.27944937348365784;0.44716817140579224;0.6496801972389221;-0.12347707897424698;0.44971343874931335;0.4989098608493805;-0.12419076263904572;0.3817051947116852;0.6706148982048035;-0.0659930482506752;0.37948888540267944;0.47896111011505127;-0.07735921442508698;0.3282565474510193;0.619585394859314;0.0004351677489466965;0.3276606798171997;0.535339891910553;-0.0005314269219525158;0.23069068789482117;0.620778501033783;-0.0001905636745505035;0.22795303165912628;0.5398191809654236;-0.003673178143799305;0.5039041846990585;0.5695995509624481;-0.28193541765213015;0.309180848300457;0.6690485328435898;-0.16954303160309792;0.30924002826213837;0.4960132986307144;-0.17624077945947647;0.13147005687157312;0.6272850433985392;0.12272620821992557;0.12864827613035837;0.5543458064397176;0.10683192871510983;vertical
0.8;0.4912868142127991;0.5564960241317749;-0.2828472852706909;0.4470331370830536;0.6504851579666138;-0.12574760615825653;0.4497164487838745;0.49912598729133606;-0.12571996450424194;0.38161516189575195;0.671435534954071;-0.06556183099746704;0.3794548213481903;0.47959673404693604;-0.0765969380736351;0.32828474044799805;0.6195849776268005;0.0004472641448955983;0.3279383182525635;0.5353248715400696;-0.0005438153748400509;0.23069460690021515;0.6207791566848755;-0.00029543935670517385;0.22800807654857635;0.539836585521698;-0.004018876701593399;0.5037913531064987;0.569921326637268;-0.2860669672489166;0.3089876249432564;0.6702243089675903;-0.16639156639575958;0.3092062473297119;0.495963379740715;-0.17607317119836807;0.13144314537445703;0.6272883216540018;0.1172614408036073;0.12868187328179678;0.5544524391492208;0.10223872338732083;vertical
0.83;0.49114882946014404;0.5569429993629456;-0.29066428542137146;0.4469663202762604;0.6512636542320251;-0.13470251858234406;0.44970107078552246;0.499302476644516;-0.1282147765159607;0.3817269206047058;0.6717082262039185;-0.07652238756418228;0.37946704030036926;0.48007556796073914;-0.0760943666100502;0.32830724120140076;0.6198027729988098;-0.00011043095582863316;0.3280743658542633;0.5353367924690247;1,28E+11;0.23066124320030212;0.6207630038261414;-0.00058685865951702;0.22804564237594604;0.5397781133651733;-0.0032539188396185637;0.5035895496606827;0.5702671706676483;-0.29430674761533737;0.3088708221912384;0.6704061925411224;-0.18052368983626366;0.30905865877866745;0.494553379714489;-0.17590075731277466;0.13141988962888718;0.6272200147310892;0.11744642381866773;0.12870349486668906;0.5546024640401205;0.10385731048882008;vertical
0.87;0.4903283417224884;0.5571149587631226;-0.3149649202823639;0.44690653681755066;0.6514478921890259;-0.15515130758285522;0.44957512617111206;0.49960729479789734;-0.14712046086788177;0.3817371129989624;0.6725852489471436;-0.09263688325881958;0.37951940298080444;0.48093411326408386;-0.0885552167892456;0.32919541001319885;0.6203928589820862;-0.00041516206692904234;0.3291398882865906;0.5353850722312927;0.00030707367113791406;0.23072007298469543;0.6207918524742126;-0.0016485899686813354;0.2281244993209839;0.5397704243659973;-0.0028392495587468147;0.5027247428894043;0.5703553199768067;-0.32033164948225024;0.3087782859802246;0.6716568917036057;-0.19263191148638725;0.308875247836113;0.4919106885790825;-0.18715380504727364;0.13147926330566406;0.6270271142323812;0.11379907901088397;0.12877566864093146;0.5549123287200928;0.10278541594743729;vertical
0.9;0.4892851710319519;0.5572917461395264;-0.3160448372364044;0.4469078779220581;0.65142422914505;-0.15601636469364166;0.44920194149017334;0.4996538758277893;-0.14722855389118195;0.38215741515159607;0.6745384335517883;-0.0929391011595726;0.37950944900512695;0.48110896348953247;-0.08748792856931686;0.32931095361709595;0.6207841038703918;-0.0006429913337342441;0.32923027873039246;0.5354580283164978;0.0005313762230798602;0.23072101175785065;0.6207935214042664;-0.0018398123793303967;0.2281675934791565;0.5398291349411011;-0.0022731253411620855;0.5017891705036164;0.5705025851726532;-0.32156974971294405;0.3088284879922867;0.6733836382627487;-0.19242119044065475;0.3085668161511421;0.4865592122077942;-0.18548491597175598;0.13148359954357147;0.6270144979159037;0.11249586939811707;0.12882251540819803;0.5548657774925232;0.10264623537659645;vertical
0.93;0.4875939190387726;0.5575008392333984;-0.3317587375640869;0.44698721170425415;0.6514367461204529;-0.16735078394412994;0.4491126537322998;0.49987056851387024;-0.15755611658096313;0.3828425109386444;0.6769729256629944;-0.10177431255578995;0.3797379732131958;0.48109671473503113;-0.09472145140171051;0.32970884442329407;0.6211444139480591;-0.0010039304615929723;0.329429566860199;0.5355682373046875;0.0008847953286021948;0.2307208627462387;0.6207961440086365;-0.007357178255915642;0.22828906774520874;0.5398730039596558;-0.0021657359320670366;0.500400698184967;0.5707181572914124;-0.3387090712785721;0.30894648283720016;0.6750098615884781;-0.20305025577545166;0.3082968220114708;0.48277682811021805;-0.19359182193875313;0.13146219650904337;0.6270024379094442;0.10675936068097751;0.12891250848770142;0.5550625324249268;0.1023324274768432;vertical
0.97;0.48585066199302673;0.5576432943344116;-0.36911270022392273;0.4466670751571655;0.6527242064476013;-0.19637872278690338;0.44865545630455017;0.5006466507911682;-0.18481029570102692;0.38271641731262207;0.6796835064888;-0.12590567767620087;0.3797568678855896;0.4812735617160797;-0.11797159165143967;0.33034953474998474;0.6233261227607727;-0.0011590126669034362;0.33005425333976746;0.5367625951766968;0.0010345277842134237;0.23074178397655487;0.6206950545310974;-0.009197366423904896;0.22843286395072937;0.5399307608604431;-0.0013693744549527764;0.4987781912088394;0.5709529876708984;-0.37723554074764254;0.30835893750190735;0.6765446960926056;-0.2257223054766655;0.3078526481986046;0.4798925966024399;-0.2206818386912346;0.13147562990585962;0.6268763343493143;0.11013478909929593;0.12910296767950058;0.5552404721577963;0.1110869770248731;inclinado
1.0;0.48326626420021057;0.5577001571655273;-0.3973963260650635;0.4453372359275818;0.6535329818725586;-0.21981485188007355;0.4470580220222473;0.5007649064064026;-0.20767083764076233;0.3811463415622711;0.6806646585464478;-0.14999787509441376;0.3795231580734253;0.4812648594379425;-0.1361101269721985;0.3303353190422058;0.625001072883606;-0.0006453935639001429;0.33006614446640015;0.5373708605766296;0.0005166261689737439;0.23090627789497375;0.6206880807876587;0.005201765801757574;0.22844810783863068;0.5401917099952698;0.0034044573549181223;0.4962280660867691;0.5711382448673248;-0.40588557422161103;0.30730343610048294;0.6773474663496017;-0.24971828982234;0.3060416504740715;0.4783290922641754;-0.23249886184930801;0.13153115659952164;0.6268713076909384;0.12856950610876083;0.12910929570595422;0.5551283558209738;0.12108271196484566;inclinado
1.03;0.4798712730407715;0.5581964254379272;-0.4168461561203003;0.44443047046661377;0.6535223722457886;-0.22782178223133087;0.44524431228637695;0.5009634494781494;-0.22143156826496124;0.38026759028434753;0.6811075806617737;-0.15244314074516296;0.378803014755249;0.4814158082008362;-0.146089568734169;0.330203652381897;0.6250203251838684;0.0002080876292893663;0.3300565779209137;0.5374181866645813;-0.0003547357046045363;0.2309405505657196;0.6206786036491394;0.00423794100061059;0.22841595113277435;0.5404221415519714;0.0033573685213923454;0.4927862912416458;0.5716903746128082;-0.42554558515548707;0.30572135001420975;0.6780484914779663;-0.25060489028692245;0.303984135389328;0.47782307118177414;-0.24030454829335213;0.1315553958217303;0.6267218391100565;0.1355704329907894;0.12911820908387503;0.5551048119862875;0.12653192256887755;inclinado
1.07;0.47713959217071533;0.5588170886039734;-0.4283362627029419;0.4427514970302582;0.6538829803466797;-0.23881548643112183;0.44410115480422974;0.501492440700531;-0.23137961328029633;0.3781004250049591;0.6809203028678894;-0.1626734435558319;0.37814435362815857;0.482183575630188;-0.15627600252628326;0.3300687372684479;0.6249404549598694;0.0009683939279057086;0.3299131691455841;0.5374234318733215;-0.001127271680161357;0.2309606820344925;0.6206842660903931;0.0044217766262590885;0.22834976017475128;0.5405753254890442;0.0037371297366917133;0.4903094172477722;0.5723862469196319;-0.4378955215215683;0.30419158935546875;0.6775162816047668;-0.25810954347252846;0.3022582456469536;0.47787100821733475;-0.2495208904147148;0.1316190312306086;0.6264893809954325;0.13155317679047585;0.12914925068616867;0.5549041032791138;0.12364445130030315;inclinado
1.1;0.4730152487754822;0.5596704483032227;-0.4506452977657318;0.44173091650009155;0.6541565656661987;-0.25755372643470764;0.4426761865615845;0.5022950768470764;-0.2442578673362732;0.3767426311969757;0.6807261109352112;-0.18148355185985565;0.37702247500419617;0.4835418462753296;-0.16881568729877472;0.3301476836204529;0.625176727771759;0.0011193101527169347;0.3302052617073059;0.5378645658493042;-0.0012705933768302202;0.2310592532157898;0.6206845045089722;-0.005689640995115042;0.2285073846578598;0.5408369898796082;-0.0031077966559678316;0.486016520857811;0.5731449723243713;-0.4624065488576889;0.30204812437295914;0.6760009527206421;-0.27594202011823654;0.30052533745765686;0.4780628904700279;-0.26692064478993416;0.1315294603506724;0.6262423793474833;0.10518983875711758;0.12907758355140686;0.55482945839564;0.10503329460819562;inclinado
