segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta;Vertical
0.37;0.47228333353996277;0.36825719475746155;-0.2866910398006439;0.5121626853942871;0.41247719526290894;-0.14152584969997406;0.4453830122947693;0.4210807979106903;-0.14344315230846405;0.5211833715438843;0.5075218677520752;-0.08218184113502502;0.4385344088077545;0.5224993824958801;-0.09623189270496368;0.4978717267513275;0.585881769657135;-0.0038455112371593714;0.46013185381889343;0.5867177844047546;0.0037442732136696577;0.4954177439212799;0.725644052028656;0.001425103866495192;0.4633300006389618;0.7284567952156067;0.013189184479415417;0.4782325267791748;0.3480924844741821;-0.2942312479019165;0.5223501920700073;0.6129049509763718;-0.16615625098347664;0.4402715787291527;0.6305880397558212;-0.18124690651893616;0.49146156509717304;0.8668276866277059;0.07491274146984021;0.4665621817111969;0.8699204921722412;0.08921524447699387;;vertical;frontal
0.4;0.4720158576965332;0.3725094795227051;-0.3031902015209198;0.5121603012084961;0.4127255082130432;-0.15625935792922974;0.4453750550746918;0.42121264338493347;-0.15440881252288818;0.5211237072944641;0.5078057646751404;-0.09631453454494476;0.4384605586528778;0.5224893689155579;-0.10418404638767242;0.4978539049625397;0.5858767628669739;-0.004029611591249704;0.46012094616889954;0.5867396593093872;0.0039279889315366745;0.49534568190574646;0.7256755232810974;0.0012028374476358294;0.46334370970726013;0.7284606695175171;0.014841168187558651;0.4781000465154648;0.3515764534473419;-0.31236106157302856;0.5221205353736877;0.6134457886219025;-0.17913782596588135;0.4404146745800972;0.6306125521659851;-0.18888232111930847;0.4914929171403249;0.8668470581372579;0.07659458555281162;0.46664241949717206;0.8699103792508444;0.09336402391393979;;inclinandose;frontal
0.43;0.47185927629470825;0.3772090673446655;-0.32137104868888855;0.5121691823005676;0.41394883394241333;-0.1734771728515625;0.44537386298179626;0.421562522649765;-0.16798660159111023;0.5209295749664307;0.5093534588813782;-0.11577825993299484;0.4384508728981018;0.5226876735687256;-0.11633376032114029;0.4978216290473938;0.5859134197235107;-0.004483832977712154;0.46008607745170593;0.5869340300559998;0.00438328180462122;0.49525704979896545;0.7258697748184204;0.0021484221797436476;0.4633769989013672;0.7286472320556641;0.019166121259331703;0.47797795832157136;0.35516451597213744;-0.33125685453414916;0.5217074304819107;0.6147488504648209;-0.1990002803504467;0.44051384180784225;0.630834698677063;-0.20152106508612633;0.49152418971061707;0.8668853044509888;0.08018962293863297;0.46670885880788165;0.86993008852005;0.10167140513658524;;inclinandose;frontal
0.47;0.4716721773147583;0.38165152072906494;-0.33856871724128723;0.5121734142303467;0.41562139987945557;-0.19059495627880096;0.44537633657455444;0.4228031039237976;-0.1808205544948578;0.5208473801612854;0.5114338994026184;-0.13739921152591705;0.43830105662345886;0.5243100523948669;-0.12981516122817993;0.49782031774520874;0.5859927535057068;-0.005187417380511761;0.4600795805454254;0.5873968005180359;0.005094123538583517;0.4952455461025238;0.7259404063224792;0.0018573638517409563;0.46338146924972534;0.7287390828132629;0.022582223638892174;0.4778445065021515;0.3590857833623886;-0.34907967448234556;0.5211988836526871;0.6166540682315826;-0.22066239267587662;0.44063401222229004;0.6314488500356674;-0.2141915112733841;0.4914928078651428;0.866806169350942;0.07989809103310108;0.4667135278383891;0.8699313004811605;0.10629604881008466;;inclinandose;frontal
0.5;0.47140204906463623;0.3862239420413971;-0.3594295084476471;0.5121251940727234;0.4174000918865204;-0.21002621948719025;0.4454106390476227;0.42363643646240234;-0.19504237174987793;0.5207785964012146;0.5131025910377502;-0.16078117489814758;0.4380151033401489;0.5250188112258911;-0.144243523478508;0.49779820442199707;0.5858182311058044;-0.005765264388173819;0.4600783884525299;0.5873661637306213;0.005680975038558245;0.49521371722221375;0.725936770439148;-0.002769360551610589;0.463381290435791;0.7287425398826599;0.02063726633787155;0.47764420211315156;0.3645836770534515;-0.3712121248245239;0.5207778960466385;0.6186641305685043;-0.24545547738671303;0.44073744863271713;0.6323239505290985;-0.22994457930326462;0.49145705501238507;0.8666081229845682;0.07529931049793959;0.4666985869407654;0.8698872526486715;0.1021994265417258;;inclinandose;frontal
0.53;0.4714827537536621;0.394986629486084;-0.3924439251422882;0.5121230483055115;0.4198644757270813;-0.23483413457870483;0.4455178678035736;0.42596539855003357;-0.22070911526679993;0.5207446217536926;0.5157402753829956;-0.18794281780719757;0.4379045069217682;0.5287821888923645;-0.1703065186738968;0.4977934956550598;0.5846397280693054;-0.005925321485847235;0.4600942134857178;0.5865063071250916;0.005854053422808647;0.49516117572784424;0.7254100441932678;-0.004739572759717703;0.46338319778442383;0.7284837365150452;0.0156314168125391;0.4776667058467865;0.3721830040216446;-0.4052926391363144;0.5203503519296646;0.6231527924537659;-0.26866593956947327;0.4411015287041664;0.6354459077119827;-0.25649139657616615;0.4913654327392578;0.8664105733235677;0.06185767396042744;0.46667443712552387;0.8697463671366373;0.08771061152219772;;inclinandose;frontal
0.57;0.47148051857948303;0.40182504057884216;-0.42067965865135193;0.5121024250984192;0.42363208532333374;-0.2581787109375;0.4456116557121277;0.42973941564559937;-0.24625934660434723;0.5207033157348633;0.5218275189399719;-0.22003822028636932;0.4379364550113678;0.5323654413223267;-0.2038404643535614;0.4975932538509369;0.5831488966941833;-0.005948721431195736;0.46008387207984924;0.5860150456428528;0.005885056219995022;0.495084285736084;0.7233926653862;-0.008717164397239685;0.46338269114494324;0.7274529337882996;0.009786227717995644;0.4776524543762207;0.3806951642036438;-0.434056481719017;0.5198020935058594;0.6298913061618805;-0.29865624010562897;0.4416678324341774;0.6412444710731506;-0.29006998240947723;0.4913058280944824;0.8660627007484436;0.05112607156236967;0.4666772286097209;0.869444747765859;0.07805290476729472;;inclinandose;frontal
0.6;0.47136327624320984;0.4091637432575226;-0.4367689788341522;0.5120569467544556;0.4299072325229645;-0.27181872725486755;0.4457099139690399;0.4319114089012146;-0.26008784770965576;0.5207024812698364;0.5278103351593018;-0.23564957082271576;0.4383563995361328;0.5348833203315735;-0.21863313019275665;0.4973987936973572;0.5815714597702026;-0.005994890816509724;0.46012216806411743;0.5844185948371887;0.005939372815191746;0.49502789974212646;0.7223684191703796;-0.010707886889576912;0.46337440609931946;0.7261340618133545;0.005687347147613764;0.4775571286678314;0.38869409561157225;-0.45080533623695374;0.5194882154464722;0.6359833925962448;-0.313046395778656;0.4425644725561142;0.6460073739290237;-0.30469802021980286;0.4912888507048289;0.8658395608266195;0.04897677029172579;0.46669132510821026;0.8690643111864725;0.07568968025346597;;inclinandose;frontal
0.63;0.471356600522995;0.420143187046051;-0.4399341940879822;0.5120600461959839;0.43747425079345703;-0.27168014645576477;0.4457111358642578;0.43708115816116333;-0.26226386427879333;0.5205715298652649;0.5345572233200073;-0.23512014746665955;0.43858975172042847;0.5377998948097229;-0.2208484262228012;0.49717628955841064;0.5816922783851624;-0.006408315617591143;0.4601220488548279;0.5843946933746338;0.006367165129631758;0.49467501044273376;0.7220600843429565;-0.013975153677165508;0.4633116126060486;0.7257452011108398;0.004274861421436071;0.4775973320007324;0.3996686995029449;-0.45447254478931426;0.5188999027013779;0.6421209871768951;-0.31400736421346664;0.44367455691099167;0.6493876576423645;-0.3078750818967819;0.4913046360015869;0.8656533360481262;0.04393416208525499;0.46670471628506977;0.8686493237813314;0.07266241110240419;;inclinandose;frontal
0.67;0.4713282585144043;0.4294924736022949;-0.4506632387638092;0.512046754360199;0.4448975920677185;-0.281676709651947;0.44575801491737366;0.4419533610343933;-0.26903367042541504;0.5201706290245056;0.5407638549804688;-0.2457919716835022;0.43922916054725647;0.5397119522094727;-0.22540134191513062;0.49705177545547485;0.5816925168037415;-0.006656701676547527;0.4601444602012634;0.5840244293212891;0.006626584101468325;0.4943828582763672;0.7205842733383179;-0.02394452877342701;0.46331095695495605;0.7245981693267822;-0.0034901765175163746;0.47760807275772094;0.4087316542863846;-0.46591163873672486;0.5176244676113129;0.6471434235572815;-0.3238402232527733;0.44465819746255875;0.6517301350831985;-0.3115929961204529;0.4913010597229004;0.8655036290486654;0.029981048156817753;0.4667029082775116;0.8685101469357809;0.06015220315506061;;inclinandose;frontal
0.7;0.47161945700645447;0.4398258626461029;-0.4641484320163727;0.5120161771774292;0.4478434920310974;-0.2949184477329254;0.4457286596298218;0.45100316405296326;-0.28339049220085144;0.5197718739509583;0.5446281433105469;-0.26299893856048584;0.4400213360786438;0.5454761385917664;-0.24379728734493256;0.49706995487213135;0.5792571306228638;-0.0072049605660140514;0.4604775309562683;0.5825549960136414;0.007208556402474642;0.4943658113479614;0.7171755433082581;-0.030857516452670097;0.4633902311325073;0.7217028141021729;-0.007442368194460869;0.477917018532753;0.42017830312252047;-0.48066572844982147;0.5160004943609238;0.6546023935079575;-0.3420310616493225;0.445372499525547;0.6568157076835632;-0.33270520716905594;0.49129001299540204;0.8653232852617899;0.024459373205900192;0.46668553352355957;0.868293305238088;0.055596509017050266;;inclinandose;frontal
0.73;0.4717269837856293;0.44672977924346924;-0.4689381718635559;0.5118573307991028;0.4525688886642456;-0.29870155453681946;0.44577038288116455;0.45934954285621643;-0.28757965564727783;0.5190969705581665;0.5494449138641357;-0.2671646177768707;0.4410766065120697;0.551304042339325;-0.2493279129266739;0.49693241715431213;0.5780736207962036;-0.00698381382972002;0.4613264501094818;0.5810861587524414;0.0070070442743599415;0.49454227089881897;0.716151773929596;-0.027333315461874008;0.46340054273605347;0.719883382320404;-0.01521963533014059;0.47798276543617246;0.42724755108356477;-0.48462645411491395;0.5150675177574158;0.661805659532547;-0.3430069461464882;0.4462409093976021;0.6638825088739395;-0.33731842041015625;0.49155232310295105;0.8645816842714945;0.029692262411117554;0.46665793657302856;0.8676524559656779;0.04936395895977815;;inclinandose;frontal
0.77;0.4717661738395691;0.45662394165992737;-0.47964373230934143;0.5115445852279663;0.4599689841270447;-0.31113380193710327;0.4458928108215332;0.4652334451675415;-0.2977316081523895;0.5182150602340698;0.5577124953269958;-0.282721608877182;0.44175806641578674;0.5608615279197693;-0.26199379563331604;0.496934175491333;0.5777444243431091;-0.006967619527131319;0.4622839391231537;0.5793746709823608;0.006987291853874922;0.49497851729393005;0.7153374552726746;-0.03506392240524292;0.46341726183891296;0.7168158888816833;-0.024096254259347916;0.4779985874891281;0.4377752751111984;-0.4963190644979477;0.514002725481987;0.6672773361206055;-0.35495636612176895;0.44729064404964447;0.6733284890651703;-0.3491458222270012;0.49164387583732605;0.8641288081804911;0.01520601287484169;0.46662941575050354;0.8667424917221069;0.03743410483002663;;inclinandose;frontal
0.8;0.4721277952194214;0.46584203839302063;-0.48761484026908875;0.511378288269043;0.46828460693359375;-0.31560394167900085;0.44590339064598083;0.47049230337142944;-0.30730149149894714;0.5161978006362915;0.5668407678604126;-0.2811892032623291;0.44197535514831543;0.5677490234375;-0.2704657316207886;0.4967445731163025;0.5773621201515198;-0.006579188629984856;0.46273842453956604;0.5779613852500916;0.006617221049964428;0.49555590748786926;0.7148555517196655;-0.032912954688072205;0.463678777217865;0.7135058641433716;-0.022741610184311867;0.47827212512493134;0.44817765057086945;-0.5045303225517273;0.5125646442174911;0.6747940629720688;-0.3473205268383026;0.4480906203389168;0.6818790137767792;-0.3520933911204338;0.4917559127012889;0.8637675841649374;0.01972256104151408;0.4665124515692393;0.8656518856684366;0.038497421269615494;;inclinandose;frontal
0.83;0.4726415276527405;0.47608470916748047;-0.4848993420600891;0.5113773941993713;0.47758927941322327;-0.31449437141418457;0.4459110200405121;0.4792262613773346;-0.3083980083465576;0.5145425796508789;0.5784415602684021;-0.27880343794822693;0.4429496228694916;0.576411247253418;-0.27137821912765503;0.49655380845069885;0.5773945450782776;-0.005646464880555868;0.46291643381118774;0.5780569911003113;0.005690940655767918;0.49629124999046326;0.7143228650093079;-0.03596271947026253;0.4641784727573395;0.7121059894561768;-0.021201880648732185;0.47888354063034055;0.4584678322076797;-0.5016775339841842;0.511401504278183;0.6869439333677292;-0.3411805033683777;0.4502224922180176;0.6880977898836136;-0.3472999483346939;0.4919264316558838;0.8632554014523824;0.014099255204200745;0.4665202299753825;0.86488276720047;0.03537346671024958;;inclinandose;frontal
0.87;0.47372815012931824;0.4850068688392639;-0.4931226372718811;0.5114187002182007;0.4838500916957855;-0.31695160269737244;0.4463636875152588;0.4846855700016022;-0.3180217146873474;0.5133398771286011;0.5860671401023865;-0.27948179841041565;0.44442126154899597;0.5896015167236328;-0.28741857409477234;0.4962503910064697;0.5769492387771606;-0.0034359123092144728;0.4631626605987549;0.5763938426971436;0.0034868200309574604;0.4973907768726349;0.70986407995224;-0.03876207768917084;0.46502357721328735;0.7078981399536133;-0.02809339016675949;0.4797725349664688;0.4684189260005951;-0.5091592252254487;0.511106550693512;0.6941448450088501;-0.3384022191166878;0.4511824697256088;0.7000192403793335;-0.3604899123311043;0.49203909436861676;0.8629860083262125;0.010197156419356665;0.4664080838362376;0.8648780783017477;0.023907463997602463;;inclinandose;frontal
0.9;0.4740702509880066;0.49465781450271606;-0.4869801998138428;0.5114062428474426;0.49071234464645386;-0.31203627586364746;0.44637057185173035;0.4901465177536011;-0.31346046924591064;0.512951135635376;0.5932984948158264;-0.27650967240333557;0.4445885419845581;0.595521092414856;-0.2848237454891205;0.495513379573822;0.5764589905738831;-0.0031784677412360907;0.4631178379058838;0.5750725865364075;0.0032201074063777924;0.4977255165576935;0.7084562182426453;-0.04441681504249573;0.4651441276073456;0.7067975997924805;-0.02826768346130848;0.48016318380832673;0.4775299936532974;-0.5022157192230224;0.5108236372470856;0.7003483176231384;-0.3339674472808838;0.45184262096881866;0.7050239890813828;-0.35510075092315674;0.4917009174823761;0.8630428115526835;-0.0026585987458626428;0.46632835268974304;0.8649157285690308;0.015741412838300068;;inclinandose;frontal
0.93;0.4740595519542694;0.5047014951705933;-0.49476680159568787;0.5114986300468445;0.5015121698379517;-0.3190464973449707;0.4463404417037964;0.49774619936943054;-0.3232593536376953;0.5120101571083069;0.6042049527168274;-0.2857741713523865;0.44496309757232666;0.6041728854179382;-0.2993035316467285;0.49523022770881653;0.5749675035476685;-0.0033128405921161175;0.46307656168937683;0.5724667310714722;0.0033503395970910788;0.49768656492233276;0.7044239640235901;-0.05041663721203804;0.46532416343688965;0.7047538161277771;-0.03407594561576843;0.4801634937524796;0.48837259113788606;-0.5093832612037659;0.510189101099968;0.7088094502687454;-0.342015840113163;0.452997550368309;0.7109646797180176;-0.36695345491170883;0.4911389648914337;0.8630059957504272;-0.012519517292579016;0.4661470949649811;0.8648560245831808;0.008244328200817108;;inclinandose;frontal
0.97;0.47427213191986084;0.5133923292160034;-0.4916594922542572;0.511552631855011;0.5065275430679321;-0.308294415473938;0.44641634821891785;0.5038565993309021;-0.3085489869117737;0.5116240382194519;0.6121901869773865;-0.2742128074169159;0.4458008408546448;0.6120956540107727;-0.27946704626083374;0.4953155517578125;0.5686070919036865;-0.006080971099436283;0.4630514681339264;0.5641210079193115;0.006108648143708706;0.49742838740348816;0.6991490125656128;-0.05833737179636955;0.4655883014202118;0.6988509893417358;-0.030184758827090263;0.48047615885734557;0.4984119176864624;-0.4946501135826111;0.509664386510849;0.7168032377958298;-0.3061223328113556;0.45425378531217575;0.7205554693937302;-0.3387589529156685;0.4906397859255473;0.8629429737726847;-0.03408921936837336;0.46599191427230835;0.8651018540064493;-0.002975363905231158;;inclinandose;frontal
1.0;0.4745959937572479;0.5222647190093994;-0.48251068592071533;0.5115464329719543;0.5150363445281982;-0.30436310172080994;0.4467761516571045;0.5072174072265625;-0.3040986955165863;0.5105579495429993;0.6209809184074402;-0.2686721980571747;0.4484017789363861;0.6170699596405029;-0.2723951041698456;0.4953134059906006;0.5620031952857971;-0.0066774808801710606;0.46257492899894714;0.5543860793113708;0.006724286824464798;0.49450555443763733;0.6982953548431396;-0.052986983209848404;0.4655550420284271;0.699369490146637;-0.02245994284749031;0.481109681725502;0.5090437740087509;-0.48821460604667666;0.5080231577157974;0.7260958254337311;-0.2976367771625519;0.45564650744199753;0.7283282279968262;-0.31734751909971237;0.4898875157038371;0.8616668979326884;-0.025192573977013428;0.46547431747118634;0.8651490807533264;0.005796567847331365;;inclinandose;frontal
1.03;0.4750681519508362;0.5295202136039734;-0.496304988861084;0.5115342140197754;0.5216841101646423;-0.32050621509552;0.4470825493335724;0.5143584609031677;-0.3148321509361267;0.5098438262939453;0.6268863677978516;-0.27580729126930237;0.45036518573760986;0.6172937154769897;-0.27025800943374634;0.4952409565448761;0.5598249435424805;-0.007472810801118612;0.4622471332550049;0.5523712038993835;0.007539191283285618;0.49383214116096497;0.6975034475326538;-0.056913357228040695;0.4655352532863617;0.6974613070487976;-0.022377483546733856;0.48164903819561006;0.5160624265670777;-0.5119284123182297;0.5077751874923706;0.7322084456682205;-0.314610131084919;0.45575524866580963;0.7338416427373886;-0.3294568285346031;0.4895559350649516;0.8617267807324728;-0.023912280487517517;0.4651590585708618;0.8630208969116211;0.012881481399138769;;inclinandose;frontal
1.07;0.47502511739730835;0.5396050810813904;-0.48435178399086;0.5113730430603027;0.5298219919204712;-0.3141894042491913;0.4471491277217865;0.5231400728225708;-0.3085383176803589;0.5091858506202698;0.6319524049758911;-0.2713390588760376;0.4503306746482849;0.6245264410972595;-0.2556905150413513;0.4938627779483795;0.5658107995986938;-0.007853316143155098;0.4611179530620575;0.554999053478241;0.007925763726234436;0.49288874864578247;0.6984129548072815;-0.05965573340654373;0.46589064598083496;0.6990858912467957;-0.030672257766127586;0.4815963864326477;0.5264907538890838;-0.500725868344307;0.5077672004699707;0.7386704683303833;-0.31499285250902176;0.4561353027820587;0.7404518872499466;-0.31661617010831833;0.4897054135799408;0.8614643216133118;-0.028584766667336226;0.46514567732810974;0.8635322451591492;-0.0012537998457749684;;inclinandose;frontal
