segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Unnamed: 43,Etiqueta,Vertical
0.37,0.4722833335399627,0.3682571947574615,-0.2866910398006439,0.5121626853942871,0.4124771952629089,-0.141525849699974,0.4453830122947693,0.4210807979106903,-0.143443152308464,0.5211833715438843,0.5075218677520752,-0.082181841135025,0.4385344088077545,0.5224993824958801,-0.0962318927049636,0.4978717267513275,0.585881769657135,-0.0038455112371593,0.4601318538188934,0.5867177844047546,0.0037442732136696577,0.4954177439212799,0.725644052028656,0.001425103866495192,0.4633300006389618,0.7284567952156067,0.0131891844794154,0.4782325267791748,0.3480924844741821,-0.2942312479019165,0.5223501920700073,0.6129049509763718,-0.1661562509834766,0.4402715787291527,0.6305880397558212,-0.1812469065189361,0.491461565097173,0.8668276866277059,0.0749127414698402,0.4665621817111969,0.8699204921722412,0.0892152444769938,,vertical,frontal
0.4,0.4720158576965332,0.3725094795227051,-0.3031902015209198,0.5121603012084961,0.4127255082130432,-0.1562593579292297,0.4453750550746918,0.4212126433849334,-0.1544088125228881,0.5211237072944641,0.5078057646751404,-0.0963145345449447,0.4384605586528778,0.5224893689155579,-0.1041840463876724,0.4978539049625397,0.5858767628669739,-0.0040296115912497,0.4601209461688995,0.5867396593093872,0.0039279889315366745,0.4953456819057464,0.7256755232810974,0.0012028374476358294,0.4633437097072601,0.7284606695175171,0.0148411681875586,0.4781000465154648,0.3515764534473419,-0.3123610615730285,0.5221205353736877,0.6134457886219025,-0.1791378259658813,0.4404146745800972,0.6306125521659851,-0.1888823211193084,0.4914929171403249,0.8668470581372579,0.0765945855528116,0.466642419497172,0.8699103792508444,0.0933640239139397,,vertical,frontal
0.43,0.4718592762947082,0.3772090673446655,-0.3213710486888885,0.5121691823005676,0.4139488339424133,-0.1734771728515625,0.4453738629817962,0.421562522649765,-0.1679866015911102,0.5209295749664307,0.5093534588813782,-0.1157782599329948,0.4384508728981018,0.5226876735687256,-0.1163337603211402,0.4978216290473938,0.5859134197235107,-0.0044838329777121,0.4600860774517059,0.5869340300559998,0.00438328180462122,0.4952570497989654,0.7258697748184204,0.0021484221797436476,0.4633769989013672,0.7286472320556641,0.0191661212593317,0.4779779583215713,0.3551645159721374,-0.3312568545341491,0.5217074304819107,0.6147488504648209,-0.1990002803504467,0.4405138418078422,0.630834698677063,-0.2015210650861263,0.491524189710617,0.8668853044509888,0.0801896229386329,0.4667088588078816,0.86993008852005,0.1016714051365852,,vertical,frontal
0.47,0.4716721773147583,0.3816515207290649,-0.3385687172412872,0.5121734142303467,0.4156213998794555,-0.1905949562788009,0.4453763365745544,0.4228031039237976,-0.1808205544948578,0.5208473801612854,0.5114338994026184,-0.137399211525917,0.4383010566234588,0.5243100523948669,-0.1298151612281799,0.4978203177452087,0.5859927535057068,-0.0051874173805117,0.4600795805454254,0.5873968005180359,0.005094123538583517,0.4952455461025238,0.7259404063224792,0.0018573638517409563,0.4633814692497253,0.7287390828132629,0.0225822236388921,0.4778445065021515,0.3590857833623886,-0.3490796744823455,0.5211988836526871,0.6166540682315826,-0.2206623926758766,0.44063401222229,0.6314488500356674,-0.2141915112733841,0.4914928078651428,0.866806169350942,0.079898091033101,0.4667135278383891,0.8699313004811605,0.1062960488100846,,vertical,frontal
0.5,0.4714020490646362,0.3862239420413971,-0.3594295084476471,0.5121251940727234,0.4174000918865204,-0.2100262194871902,0.4454106390476227,0.4236364364624023,-0.1950423717498779,0.5207785964012146,0.5131025910377502,-0.1607811748981475,0.4380151033401489,0.5250188112258911,-0.144243523478508,0.497798204421997,0.5858182311058044,-0.0057652643881738,0.4600783884525299,0.5873661637306213,0.005680975038558245,0.4952137172222137,0.725936770439148,-0.002769360551610589,0.463381290435791,0.7287425398826599,0.0206372663378715,0.4776442021131515,0.3645836770534515,-0.3712121248245239,0.5207778960466385,0.6186641305685043,-0.245455477386713,0.4407374486327171,0.6323239505290985,-0.2299445793032646,0.491457055012385,0.8666081229845682,0.0752993104979395,0.4666985869407654,0.8698872526486715,0.1021994265417258,,vertical,frontal
0.53,0.4714827537536621,0.394986629486084,-0.3924439251422882,0.5121230483055115,0.4198644757270813,-0.2348341345787048,0.4455178678035736,0.4259653985500335,-0.2207091152667999,0.5207446217536926,0.5157402753829956,-0.1879428178071975,0.4379045069217682,0.5287821888923645,-0.1703065186738968,0.4977934956550598,0.5846397280693054,-0.0059253214858472,0.4600942134857178,0.5865063071250916,0.005854053422808647,0.4951611757278442,0.7254100441932678,-0.004739572759717703,0.4633831977844238,0.7284837365150452,0.0156314168125391,0.4776667058467865,0.3721830040216446,-0.4052926391363144,0.5203503519296646,0.6231527924537659,-0.2686659395694732,0.4411015287041664,0.6354459077119827,-0.2564913965761661,0.4913654327392578,0.8664105733235677,0.0618576739604274,0.4666744371255238,0.8697463671366373,0.0877106115221977,,vertical,frontal
0.57,0.471480518579483,0.4018250405788421,-0.4206796586513519,0.5121024250984192,0.4236320853233337,-0.2581787109375,0.4456116557121277,0.4297394156455993,-0.2462593466043472,0.5207033157348633,0.5218275189399719,-0.2200382202863693,0.4379364550113678,0.5323654413223267,-0.2038404643535614,0.4975932538509369,0.5831488966941833,-0.0059487214311957,0.4600838720798492,0.5860150456428528,0.005885056219995022,0.495084285736084,0.7233926653862,-0.008717164397239685,0.4633826911449432,0.7274529337882996,0.0097862277179956,0.4776524543762207,0.3806951642036438,-0.434056481719017,0.5198020935058594,0.6298913061618805,-0.2986562401056289,0.4416678324341774,0.6412444710731506,-0.2900699824094772,0.4913058280944824,0.8660627007484436,0.0511260715623696,0.4666772286097209,0.869444747765859,0.0780529047672947,,vertical,frontal
0.6,0.4713632762432098,0.4091637432575226,-0.4367689788341522,0.5120569467544556,0.4299072325229645,-0.2718187272548675,0.4457099139690399,0.4319114089012146,-0.2600878477096557,0.5207024812698364,0.5278103351593018,-0.2356495708227157,0.4383563995361328,0.5348833203315735,-0.2186331301927566,0.4973987936973572,0.5815714597702026,-0.0059948908165097,0.4601221680641174,0.5844185948371887,0.005939372815191746,0.4950278997421264,0.7223684191703796,-0.010707886889576912,0.4633744060993194,0.7261340618133545,0.0056873471476137,0.4775571286678314,0.3886940956115722,-0.4508053362369537,0.5194882154464722,0.6359833925962448,-0.313046395778656,0.4425644725561142,0.6460073739290237,-0.3046980202198028,0.4912888507048289,0.8658395608266195,0.0489767702917257,0.4666913251082102,0.8690643111864725,0.0756896802534659,,vertical,frontal
0.63,0.471356600522995,0.420143187046051,-0.4399341940879822,0.5120600461959839,0.437474250793457,-0.2716801464557647,0.4457111358642578,0.4370811581611633,-0.2622638642787933,0.5205715298652649,0.5345572233200073,-0.2351201474666595,0.4385897517204284,0.5377998948097229,-0.2208484262228012,0.4971762895584106,0.5816922783851624,-0.0064083156175911,0.4601220488548279,0.5843946933746338,0.006367165129631758,0.4946750104427337,0.7220600843429565,-0.013975153677165508,0.4633116126060486,0.7257452011108398,0.004274861421436,0.4775973320007324,0.3996686995029449,-0.4544725447893142,0.5188999027013779,0.6421209871768951,-0.3140073642134666,0.4436745569109916,0.6493876576423645,-0.3078750818967819,0.4913046360015869,0.8656533360481262,0.0439341620852549,0.4667047162850697,0.8686493237813314,0.0726624111024041,,vertical,frontal
0.67,0.4713282585144043,0.4294924736022949,-0.4506632387638092,0.512046754360199,0.4448975920677185,-0.281676709651947,0.4457580149173736,0.4419533610343933,-0.269033670425415,0.5201706290245056,0.5407638549804688,-0.2457919716835022,0.4392291605472564,0.5397119522094727,-0.2254013419151306,0.4970517754554748,0.5816925168037415,-0.0066567016765475,0.4601444602012634,0.5840244293212891,0.006626584101468325,0.4943828582763672,0.7205842733383179,-0.02394452877342701,0.463310956954956,0.7245981693267822,-0.0034901765175163,0.4776080727577209,0.4087316542863846,-0.4659116387367248,0.5176244676113129,0.6471434235572815,-0.3238402232527733,0.4446581974625587,0.6517301350831985,-0.3115929961204529,0.4913010597229004,0.8655036290486654,0.0299810481568177,0.4667029082775116,0.8685101469357809,0.0601522031550606,,vertical,frontal
0.7,0.4716194570064544,0.4398258626461029,-0.4641484320163727,0.5120161771774292,0.4478434920310974,-0.2949184477329254,0.4457286596298218,0.4510031640529632,-0.2833904922008514,0.5197718739509583,0.5446281433105469,-0.2629989385604858,0.4400213360786438,0.5454761385917664,-0.2437972873449325,0.4970699548721313,0.5792571306228638,-0.007204960566014,0.4604775309562683,0.5825549960136414,0.007208556402474642,0.4943658113479614,0.7171755433082581,-0.030857516452670097,0.4633902311325073,0.7217028141021729,-0.0074423681944608,0.477917018532753,0.4201783031225204,-0.4806657284498214,0.5160004943609238,0.6546023935079575,-0.3420310616493225,0.445372499525547,0.6568157076835632,-0.3327052071690559,0.491290012995402,0.8653232852617899,0.0244593732059001,0.4666855335235595,0.868293305238088,0.0555965090170502,,vertical,frontal
0.73,0.4717269837856293,0.4467297792434692,-0.4689381718635559,0.5118573307991028,0.4525688886642456,-0.2987015545368194,0.4457703828811645,0.4593495428562164,-0.2875796556472778,0.5190969705581665,0.5494449138641357,-0.2671646177768707,0.4410766065120697,0.551304042339325,-0.2493279129266739,0.4969324171543121,0.5780736207962036,-0.00698381382972,0.4613264501094818,0.5810861587524414,0.0070070442743599415,0.4945422708988189,0.716151773929596,-0.027333315461874008,0.4634005427360534,0.719883382320404,-0.0152196353301405,0.4779827654361724,0.4272475510835647,-0.4846264541149139,0.5150675177574158,0.661805659532547,-0.3430069461464882,0.4462409093976021,0.6638825088739395,-0.3373184204101562,0.491552323102951,0.8645816842714945,0.0296922624111175,0.4666579365730285,0.8676524559656779,0.0493639589597781,,vertical,frontal
0.77,0.4717661738395691,0.4566239416599273,-0.4796437323093414,0.5115445852279663,0.4599689841270447,-0.3111338019371032,0.4458928108215332,0.4652334451675415,-0.2977316081523895,0.5182150602340698,0.5577124953269958,-0.282721608877182,0.4417580664157867,0.5608615279197693,-0.261993795633316,0.496934175491333,0.5777444243431091,-0.0069676195271313,0.4622839391231537,0.5793746709823608,0.006987291853874922,0.49497851729393,0.7153374552726746,-0.03506392240524292,0.4634172618389129,0.7168158888816833,-0.0240962542593479,0.4779985874891281,0.4377752751111984,-0.4963190644979477,0.514002725481987,0.6672773361206055,-0.3549563661217689,0.4472906440496444,0.6733284890651703,-0.3491458222270012,0.491643875837326,0.8641288081804911,0.0152060128748416,0.4666294157505035,0.8667424917221069,0.0374341048300266,,inclinandose,frontal
0.8,0.4721277952194214,0.4658420383930206,-0.4876148402690887,0.511378288269043,0.4682846069335937,-0.3156039416790008,0.4459033906459808,0.4704923033714294,-0.3073014914989471,0.5161978006362915,0.5668407678604126,-0.2811892032623291,0.4419753551483154,0.5677490234375,-0.2704657316207886,0.4967445731163025,0.5773621201515198,-0.0065791886299848,0.462738424539566,0.5779613852500916,0.006617221049964428,0.4955559074878692,0.7148555517196655,-0.032912954688072205,0.463678777217865,0.7135058641433716,-0.0227416101843118,0.4782721251249313,0.4481776505708694,-0.5045303225517273,0.5125646442174911,0.6747940629720688,-0.3473205268383026,0.4480906203389168,0.6818790137767792,-0.3520933911204338,0.4917559127012889,0.8637675841649374,0.019722561041514,0.4665124515692393,0.8656518856684366,0.0384974212696154,,inclinandose,frontal
0.83,0.4726415276527405,0.4760847091674804,-0.4848993420600891,0.5113773941993713,0.4775892794132232,-0.3144943714141845,0.4459110200405121,0.4792262613773346,-0.3083980083465576,0.5145425796508789,0.5784415602684021,-0.2788034379482269,0.4429496228694916,0.576411247253418,-0.271378219127655,0.4965538084506988,0.5773945450782776,-0.0056464648805558,0.4629164338111877,0.5780569911003113,0.005690940655767918,0.4962912499904632,0.7143228650093079,-0.03596271947026253,0.4641784727573395,0.7121059894561768,-0.0212018806487321,0.4788835406303405,0.4584678322076797,-0.5016775339841842,0.511401504278183,0.6869439333677292,-0.3411805033683777,0.4502224922180176,0.6880977898836136,-0.3472999483346939,0.4919264316558838,0.8632554014523824,0.0140992552042007,0.4665202299753825,0.86488276720047,0.0353734667102495,,inclinandose,frontal
0.87,0.4737281501293182,0.4850068688392639,-0.4931226372718811,0.5114187002182007,0.4838500916957855,-0.3169516026973724,0.4463636875152588,0.4846855700016022,-0.3180217146873474,0.5133398771286011,0.5860671401023865,-0.2794817984104156,0.4444212615489959,0.5896015167236328,-0.2874185740947723,0.4962503910064697,0.5769492387771606,-0.0034359123092144,0.4631626605987549,0.5763938426971436,0.0034868200309574604,0.4973907768726349,0.70986407995224,-0.03876207768917084,0.4650235772132873,0.7078981399536133,-0.0280933901667594,0.4797725349664688,0.4684189260005951,-0.5091592252254487,0.511106550693512,0.6941448450088501,-0.3384022191166878,0.4511824697256088,0.7000192403793335,-0.3604899123311043,0.4920390943686167,0.8629860083262125,0.0101971564193566,0.4664080838362376,0.8648780783017477,0.0239074639976024,,inclinandose,frontal
0.9,0.4740702509880066,0.494657814502716,-0.4869801998138428,0.5114062428474426,0.4907123446464538,-0.3120362758636474,0.4463705718517303,0.4901465177536011,-0.3134604692459106,0.512951135635376,0.5932984948158264,-0.2765096724033355,0.4445885419845581,0.595521092414856,-0.2848237454891205,0.495513379573822,0.5764589905738831,-0.003178467741236,0.4631178379058838,0.5750725865364075,0.0032201074063777924,0.4977255165576935,0.7084562182426453,-0.04441681504249573,0.4651441276073456,0.7067975997924805,-0.0282676834613084,0.4801631838083267,0.4775299936532974,-0.5022157192230224,0.5108236372470856,0.7003483176231384,-0.3339674472808838,0.4518426209688186,0.7050239890813828,-0.3551007509231567,0.4917009174823761,0.8630428115526835,-0.0026585987458626,0.466328352689743,0.8649157285690308,0.0157414128383,,inclinandose,frontal
0.93,0.4740595519542694,0.5047014951705933,-0.4947668015956878,0.5114986300468445,0.5015121698379517,-0.3190464973449707,0.4463404417037964,0.4977461993694305,-0.3232593536376953,0.5120101571083069,0.6042049527168274,-0.2857741713523865,0.4449630975723266,0.6041728854179382,-0.2993035316467285,0.4952302277088165,0.5749675035476685,-0.0033128405921161,0.4630765616893768,0.5724667310714722,0.0033503395970910788,0.4976865649223327,0.7044239640235901,-0.05041663721203804,0.4653241634368896,0.7047538161277771,-0.0340759456157684,0.4801634937524796,0.488372591137886,-0.5093832612037659,0.510189101099968,0.7088094502687454,-0.342015840113163,0.452997550368309,0.7109646797180176,-0.3669534549117088,0.4911389648914337,0.8630059957504272,-0.012519517292579,0.4661470949649811,0.8648560245831808,0.0082443282008171,,inclinandose,frontal
0.97,0.4742721319198608,0.5133923292160034,-0.4916594922542572,0.511552631855011,0.5065275430679321,-0.308294415473938,0.4464163482189178,0.5038565993309021,-0.3085489869117737,0.5116240382194519,0.6121901869773865,-0.2742128074169159,0.4458008408546448,0.6120956540107727,-0.2794670462608337,0.4953155517578125,0.5686070919036865,-0.0060809710994362,0.4630514681339264,0.5641210079193115,0.006108648143708706,0.4974283874034881,0.6991490125656128,-0.05833737179636955,0.4655883014202118,0.6988509893417358,-0.0301847588270902,0.4804761588573455,0.4984119176864624,-0.4946501135826111,0.509664386510849,0.7168032377958298,-0.3061223328113556,0.4542537853121757,0.7205554693937302,-0.3387589529156685,0.4906397859255473,0.8629429737726847,-0.0340892193683733,0.4659919142723083,0.8651018540064493,-0.0029753639052311,,inclinandose,frontal
1.0,0.4745959937572479,0.5222647190093994,-0.4825106859207153,0.5115464329719543,0.5150363445281982,-0.3043631017208099,0.4467761516571045,0.5072174072265625,-0.3040986955165863,0.5105579495429993,0.6209809184074402,-0.2686721980571747,0.4484017789363861,0.6170699596405029,-0.2723951041698456,0.4953134059906006,0.5620031952857971,-0.006677480880171,0.4625749289989471,0.5543860793113708,0.006724286824464798,0.4945055544376373,0.6982953548431396,-0.052986983209848404,0.4655550420284271,0.699369490146637,-0.0224599428474903,0.481109681725502,0.5090437740087509,-0.4882146060466766,0.5080231577157974,0.7260958254337311,-0.2976367771625519,0.4556465074419975,0.7283282279968262,-0.3173475190997123,0.4898875157038371,0.8616668979326884,-0.0251925739770134,0.4654743174711863,0.8651490807533264,0.0057965678473313,,inclinandose,frontal
1.03,0.4750681519508362,0.5295202136039734,-0.496304988861084,0.5115342140197754,0.5216841101646423,-0.32050621509552,0.4470825493335724,0.5143584609031677,-0.3148321509361267,0.5098438262939453,0.6268863677978516,-0.2758072912693023,0.4503651857376098,0.6172937154769897,-0.2702580094337463,0.4952409565448761,0.5598249435424805,-0.0074728108011186,0.4622471332550049,0.5523712038993835,0.007539191283285618,0.4938321411609649,0.6975034475326538,-0.056913357228040695,0.4655352532863617,0.6974613070487976,-0.0223774835467338,0.48164903819561,0.5160624265670777,-0.5119284123182297,0.5077751874923706,0.7322084456682205,-0.314610131084919,0.4557552486658096,0.7338416427373886,-0.3294568285346031,0.4895559350649516,0.8617267807324728,-0.0239122804875175,0.4651590585708618,0.8630208969116211,0.0128814813991387,,inclinandose,frontal
1.07,0.4750251173973083,0.5396050810813904,-0.48435178399086,0.5113730430603027,0.5298219919204712,-0.3141894042491913,0.4471491277217865,0.5231400728225708,-0.3085383176803589,0.5091858506202698,0.6319524049758911,-0.2713390588760376,0.4503306746482849,0.6245264410972595,-0.2556905150413513,0.4938627779483795,0.5658107995986938,-0.007853316143155,0.4611179530620575,0.554999053478241,0.007925763726234436,0.4928887486457824,0.6984129548072815,-0.05965573340654373,0.4658906459808349,0.6990858912467957,-0.0306722577661275,0.4815963864326477,0.5264907538890838,-0.500725868344307,0.5077672004699707,0.7386704683303833,-0.3149928525090217,0.4561353027820587,0.7404518872499466,-0.3166161701083183,0.4897054135799408,0.8614643216133118,-0.0285847666673362,0.4651456773281097,0.8635322451591492,-0.0012537998457749,,inclinandose,frontal
1.1,0.4750118851661682,0.5466912984848022,-0.4691186249256134,0.5113511681556702,0.5365599989891052,-0.3130218982696533,0.4473349750041961,0.5318288207054138,-0.3067897260189056,0.5090585947036743,0.638279914855957,-0.2710945606231689,0.450381189584732,0.6330797672271729,-0.2543382048606872,0.4938825666904449,0.566038191318512,-0.007853009738028,0.4611313343048095,0.5574999451637268,0.00791959185153246,0.4924303889274597,0.6990435123443604,-0.05955129861831665,0.4660626649856567,0.6971713900566101,-0.0294684693217277,0.4815468221902847,0.5333638072013855,-0.4872369587421417,0.5077401250600815,0.7415858060121536,-0.3082936778664589,0.4559853449463844,0.7478363662958145,-0.312346301972866,0.4902425209681193,0.8614505132039388,-0.0321398986464676,0.4650912185509999,0.8640526334444681,-0.0036008252451817,,inclinandose,frontal
