segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta;Vertical
0.53;0.4841134548187256;0.3159721791744232;-0.20718860626220703;0.5208331346511841;0.373289555311203;-0.07432229816913605;0.4562954306602478;0.37296706438064575;-0.07946982234716415;0.5258282423019409;0.47789251804351807;-0.0268545001745224;0.4484613835811615;0.47455868124961853;-0.045813046395778656;0.5075400471687317;0.5475383400917053;-0.002541244961321354;0.4680249094963074;0.5490991473197937;0.0025220345705747604;0.5112001895904541;0.6937606930732727;-0.015131328254938126;0.4605065882205963;0.6945286393165588;-0.005803351290524006;0.490314194560051;0.29770914614200594;-0.2094302788376808;0.5262746512889862;0.5752263814210892;-0.11005057208240032;0.45117752999067307;0.5784690082073212;-0.1378018744289875;0.5119802753130595;0.8381715615590414;0.05944235622882843;0.4563240309556325;0.8382585644721985;0.0662851999901856;;vertical;
0.57;0.4841252863407135;0.31608614325523376;-0.21585679054260254;0.5208788514137268;0.37336599826812744;-0.08179733157157898;0.45636314153671265;0.37307050824165344;-0.08702079206705093;0.5258198380470276;0.4784359931945801;-0.03293684497475624;0.44847676157951355;0.4750021994113922;-0.05273982137441635;0.5073754191398621;0.5485884547233582;-0.002586595481261611;0.4678648114204407;0.5501887798309326;0.002565356669947505;0.5111982226371765;0.6935967206954956;-0.014402525499463081;0.4603635370731354;0.6956278085708618;-0.0037766899913549423;0.49036195278167727;0.29781603813171387;-0.2185146391391754;0.5253841578960419;0.5766847282648087;-0.1156673151999712;0.4513091892004013;0.5796876549720764;-0.14483818225562572;0.5119211276372274;0.8382491072018942;0.06476387946167961;0.456405113140742;0.8385296662648519;0.07024917472153902;;vertical;
0.6;0.4841275215148926;0.3161330223083496;-0.22444793581962585;0.5208816528320312;0.3734647333621979;-0.08903534710407257;0.45637592673301697;0.373146116733551;-0.09555305540561676;0.5256253480911255;0.4785769581794739;-0.03901943936944008;0.4484817683696747;0.4754248857498169;-0.06011743098497391;0.507160484790802;0.5487578511238098;-0.002504864474758506;0.4676939845085144;0.550497829914093;0.002477865433320403;0.5110633969306946;0.6934024095535278;-0.013976743444800377;0.4602710008621216;0.6961836218833923;-0.003840845078229904;0.49038524329662325;0.2979149281978607;-0.22718906849622728;0.5249423086643219;0.5774952620267868;-0.12098750658333302;0.45136982947587967;0.5808426886796951;-0.14966107159852982;0.5118327935536703;0.8383243680000305;0.06287586091396709;0.4565008083979289;0.8385045131047567;0.06749194200771551;;vertical;
0.63;0.4841381311416626;0.3164208233356476;-0.22758662700653076;0.5209035873413086;0.37371861934661865;-0.09271516650915146;0.4563778340816498;0.37338539958000183;-0.09972897917032242;0.5254858136177063;0.47865456342697144;-0.04293844848871231;0.4485258162021637;0.4759986102581024;-0.06378018856048584;0.506906270980835;0.5489300489425659;-0.002332822885364294;0.4675701856613159;0.5506359338760376;0.002298880834132433;0.5109156966209412;0.6927770972251892;-0.011924948543310165;0.4602709412574768;0.6961239576339722;-0.003683110000565648;0.490437439084053;0.298231440782547;-0.2303799256682396;0.5248337090015411;0.5782352387905121;-0.12314353697001934;0.45151618868112564;0.5811571329832077;-0.15042266622185707;0.5117474397023519;0.8385830918947855;0.06147069033856193;0.4566541810830434;0.8383928736050924;0.06553204867911215;;vertical;
0.67;0.4842154085636139;0.3171440064907074;-0.22888030111789703;0.5209431648254395;0.37442657351493835;-0.09348931163549423;0.4563269019126892;0.3736763298511505;-0.10249506682157516;0.5251842737197876;0.47933828830718994;-0.04355502873659134;0.44852033257484436;0.4768107533454895;-0.06687270849943161;0.506621778011322;0.5494627356529236;-0.0019211533945053816;0.4673974812030792;0.5508928894996643;0.001880379393696785;0.510702908039093;0.6926928162574768;-0.009987624362111092;0.4602692425251007;0.6960914731025696;-0.003824390936642885;0.49052278995513915;0.29893376529216764;-0.2316108375787735;0.5245215594768524;0.5793199390172958;-0.12320375256240368;0.4515771046280861;0.5817138403654099;-0.1524898000061512;0.5117203990618387;0.8388389150301615;0.061358504462987185;0.4567004938920339;0.838367223739624;0.06474101547307025;;vertical;
0.7;0.48429736495018005;0.3177626430988312;-0.23532798886299133;0.5210319757461548;0.3751577138900757;-0.10173349827528;0.45628687739372253;0.3744090497493744;-0.10883604735136032;0.5248740315437317;0.47991594672203064;-0.05215710401535034;0.44841042160987854;0.4779566824436188;-0.07198925316333771;0.5064325332641602;0.5498142838478088;-0.0018493831157684326;0.4672863185405731;0.5508590936660767;0.0018042215378955007;0.5104930996894836;0.6919498443603516;-0.007785187568515539;0.46030083298683167;0.6951732039451599;-0.0029505291022360325;0.49066056609153746;0.2996339648962021;-0.23815290480852128;0.5243709534406662;0.5811905562877655;-0.12880003824830055;0.4515666663646698;0.5823464393615723;-0.15451433509588242;0.5116840402285258;0.8388357559839884;0.06091309788947304;0.45671109358469647;0.8383538722991943;0.06422882274879764;;vertical;
0.73;0.48447394371032715;0.32008761167526245;-0.2518482804298401;0.521235466003418;0.37728938460350037;-0.11528573930263519;0.4562305510044098;0.37637054920196533;-0.12488322705030441;0.5248079299926758;0.4814056158065796;-0.06541136652231216;0.4482600688934326;0.48016291856765747;-0.08826009929180145;0.5063409805297852;0.5505442023277283;-0.0014177574776113033;0.4671598970890045;0.5508871674537659;0.0013630390167236328;0.5103253126144409;0.6905015707015991;-0.002977910218760371;0.4603798985481262;0.694045901298523;-0.0011049981694668531;0.49104088842868804;0.30255137383937836;-0.25507001727819445;0.5243484526872635;0.5846946388483047;-0.1398751437664032;0.4518105983734131;0.5843752473592758;-0.1676529161632061;0.5116487542788187;0.8387229243914286;0.061779106967151165;0.45669634143511456;0.8381969730059305;0.06412310040711115;;inclinandose;
0.77;0.48473167419433594;0.3242236077785492;-0.2750190198421478;0.5214328765869141;0.38019266724586487;-0.1348358690738678;0.456188827753067;0.3802809715270996;-0.14492061734199524;0.5248110294342041;0.4842272996902466;-0.08475534617900848;0.4477322995662689;0.4840781092643738;-0.10921738296747208;0.506197452545166;0.5514166951179504;-0.001104438677430153;0.4670211970806122;0.5509884357452393;0.0010370983509346843;0.5102505683898926;0.690252423286438;0.00022142939269542694;0.4605255424976349;0.6934095025062561;0.0015539764426648617;0.49151070415973663;0.3069711297750473;-0.2783168777823448;0.5243483334779739;0.5881438106298447;-0.1577754020690918;0.4520155265927315;0.58667953312397;-0.18656432256102562;0.5115690032641093;0.8386445641517639;0.061747626517899334;0.45670393109321594;0.8381577928860983;0.06406660489543962;;inclinandose;
0.8;0.4852961003780365;0.33245280385017395;-0.3252236247062683;0.5217951536178589;0.38464441895484924;-0.17860284447669983;0.4561825096607208;0.3841905891895294;-0.18349508941173553;0.5248198509216309;0.48816871643066406;-0.13360793888568878;0.4473705589771271;0.4877609312534332;-0.14803875982761383;0.5059413313865662;0.5513629913330078;-0.000618095975369215;0.4669516682624817;0.5500639081001282;0.000527750700712204;0.5101451873779297;0.68821781873703;-0.0006180073833093047;0.46087679266929626;0.6903016567230225;0.0026068161241710186;0.49179607629776;0.3138831466436386;-0.3307438939809799;0.5243433713912964;0.5922317355871201;-0.20888260006904602;0.4520171508193016;0.5910366177558899;-0.2243570238351822;0.5115296244621277;0.8383180697758993;0.05638478168596824;0.4567239582538605;0.8380769093831381;0.06313208820453535;;inclinandose;
0.83;0.48561587929725647;0.3425895869731903;-0.3516627252101898;0.5221115350723267;0.38931363821029663;-0.20026682317256927;0.45618247985839844;0.388487309217453;-0.20277465879917145;0.5250487327575684;0.49201127886772156;-0.153443843126297;0.4472309947013855;0.4922844469547272;-0.16615477204322815;0.5057995915412903;0.5501537919044495;-0.0006266366108320653;0.46698564291000366;0.5475351214408875;0.0005334379966370761;0.5100881457328796;0.6870647072792053;-0.00268171401694417;0.46109142899513245;0.6882432103157043;0.0024067354388535023;0.4921084582805634;0.3224526822566986;-0.3591292560100555;0.5243429839611053;0.5963185578584671;-0.22728349640965462;0.4520034193992615;0.5976508110761642;-0.24374421313405037;0.5116868615150452;0.8385237455368042;0.04409317175547282;0.45666902263959247;0.8380493521690369;0.05492500774562359;;inclinandose;
0.87;0.48610737919807434;0.35006728768348694;-0.3616446256637573;0.5221148133277893;0.3933069109916687;-0.20423457026481628;0.4562571048736572;0.39527350664138794;-0.21639320254325867;0.5250734686851501;0.49618273973464966;-0.1540360301733017;0.44725629687309265;0.4988313317298889;-0.1832578182220459;0.5055124759674072;0.5493975281715393;0.0003352929197717458;0.4669853150844574;0.5466803312301636;-0.0004551568708848208;0.510037899017334;0.6853355169296265;-0.0033356291241943836;0.4612279236316681;0.6872816681861877;0.003197465091943741;0.49254425466060636;0.32940510511398313;-0.3684557318687439;0.524221807718277;0.598508358001709;-0.22554871812462807;0.45239706337451935;0.6032537668943405;-0.25805217027664185;0.5118606686592102;0.838234543800354;0.04451900968949;0.4566897352536519;0.8376976251602173;0.05385679875810941;;inclinandose;
0.9;0.4862966239452362;0.35838717222213745;-0.3790602684020996;0.5220926403999329;0.399158775806427;-0.21794937551021576;0.45626431703567505;0.40085989236831665;-0.22727878391742706;0.5253406763076782;0.5013145208358765;-0.16803567111492157;0.44769829511642456;0.5033776760101318;-0.19245393574237823;0.5051126480102539;0.5468958616256714;0.0006980299367569387;0.46704593300819397;0.544741690158844;-0.0008162889280356467;0.5100584030151367;0.6827032566070557;-0.014393708668649197;0.4612579345703125;0.6846113801002502;-0.007937302812933922;0.49275229275226595;0.3382157742977142;-0.38689441978931427;0.5236222296953201;0.6027902662754059;-0.236159335821867;0.45280610769987106;0.6085313409566879;-0.269686508923769;0.511945386727651;0.8368130723635355;0.027636046210924785;0.4564599593480428;0.8370578289031982;0.03304258733987808;;inclinandose;
0.93;0.486389696598053;0.3721379041671753;-0.40185490250587463;0.5221100449562073;0.4028625786304474;-0.23391257226467133;0.4562489092350006;0.4058665633201599;-0.24270202219486237;0.5258051156997681;0.5038759708404541;-0.1827198565006256;0.4487079381942749;0.507809042930603;-0.20463678240776062;0.5049746036529541;0.5423275828361511;0.0011817647609859705;0.46723324060440063;0.541765034198761;-0.001284184167161584;0.5100577473640442;0.6758633255958557;-0.031148994341492653;0.46182072162628174;0.6790999174118042;-0.03203393891453743;0.4928250014781952;0.35167578160762786;-0.4120674252510071;0.5227033793926239;0.6064984053373337;-0.24832038208842278;0.45298103243112564;0.6139649897813797;-0.28170137852430344;0.5120082100232443;0.8354190190633138;0.003453262150287628;0.45627997318903607;0.8368885715802511;-7,59E+10;;inclinandose;
0.97;0.48643386363983154;0.38343334197998047;-0.41928642988204956;0.5218071937561035;0.40716755390167236;-0.24309413135051727;0.45624300837516785;0.41184309124946594;-0.25360536575317383;0.5259432792663574;0.5068166255950928;-0.19118629395961761;0.4501664638519287;0.5139845013618469;-0.21337208151817322;0.5044137239456177;0.5395086407661438;0.001792449620552361;0.46726787090301514;0.5394522547721863;-0.0018815186340361834;0.5099299550056458;0.6728265881538391;-0.02827741578221321;0.4619201123714447;0.6769092679023743;-0.033206138759851456;0.492876210808754;0.3624499201774597;-0.43058379292488097;0.5220752954483032;0.6109284162521362;-0.26005758717656136;0.4531067982316017;0.6215155571699142;-0.29299402236938477;0.5121521949768066;0.8353635867436727;0.009469391157229742;0.45591695110003155;0.8369107445081075;0.0012711634238560994;;inclinandose;
1.0;0.48647114634513855;0.39352723956108093;-0.4290299713611603;0.5216827392578125;0.40991905331611633;-0.2523929476737976;0.4561953544616699;0.4180211126804352;-0.260600745677948;0.5259950160980225;0.5090187788009644;-0.20099014043807983;0.45178934931755066;0.5200030207633972;-0.2183639407157898;0.5037005543708801;0.5370789170265198;0.0017173956148326397;0.46732982993125916;0.5384232997894287;-0.0018079987494274974;0.5099295377731323;0.6726606488227844;-0.02787068672478199;0.4619017243385315;0.6769958734512329;-0.024514954537153244;0.4929459422826767;0.37218992710113524;-0.4415788859128952;0.5213393718004227;0.6148114502429962;-0.2689083069562912;0.45361342281103134;0.6263236105442047;-0.29658280313014984;0.5119792024294535;0.8345423936843872;0.012021171549956003;0.4559071362018585;0.8363297979036967;0.013729839275280634;;inclinandose;
1.03;0.48671725392341614;0.40429404377937317;-0.43949854373931885;0.5216560363769531;0.4161243736743927;-0.2595061957836151;0.45619237422943115;0.4270361363887787;-0.26990824937820435;0.5260756611824036;0.5149316191673279;-0.2092583328485489;0.4526703357696533;0.5310266613960266;-0.22751958668231964;0.5026975274085999;0.5354979038238525;0.002201758325099945;0.4673566222190857;0.5383737683296204;-0.0022681879345327616;0.5093988180160522;0.671830415725708;-0.02637137845158577;0.46208781003952026;0.6768744587898254;-0.027722831815481186;0.49315738677978516;0.3832116901874542;-0.45281843543052674;0.5204050838947296;0.6227961629629135;-0.2768302410840988;0.45416712760925293;0.6353536993265152;-0.3051854223012924;0.5117542743682861;0.8333127101262411;0.014190815389156342;0.4560748239358266;0.8359189629554749;0.011220183223485947;;inclinandose;
1.07;0.4867627024650574;0.417031854391098;-0.4511202573776245;0.5215784907341003;0.4212753474712372;-0.2714705467224121;0.4562166631221771;0.43271404504776;-0.2828029990196228;0.5260757803916931;0.5217083692550659;-0.22225365042686462;0.45303431153297424;0.536693811416626;-0.24269893765449524;0.5019902586936951;0.5354160070419312;0.0027054769452661276;0.4674331247806549;0.5383915305137634;-0.0027476875111460686;0.5093024969100952;0.671610951423645;-0.02615421824157238;0.46256023645401;0.6758394241333008;-0.02562856301665306;0.4932907372713089;0.39807910919189454;-0.46644769310951234;0.5198009312152863;0.6299015879631042;-0.28549426794052124;0.45508840680122375;0.6434787660837173;-0.3161761686205864;0.5118062694867452;0.8333204785982767;0.016519459585348766;0.4560836950937907;0.8357263604799906;0.016437822331984837;;inclinandose;
1.1;0.48675790429115295;0.4294709861278534;-0.4558393359184265;0.5215786099433899;0.4305931329727173;-0.27770110964775085;0.45667633414268494;0.4388553500175476;-0.28797996044158936;0.5253796577453613;0.531943678855896;-0.22806166112422943;0.45347005128860474;0.5440900921821594;-0.2486618459224701;0.5012489557266235;0.5359489917755127;0.0026820858474820852;0.4676170349121094;0.5384865999221802;-0.002718576928600669;0.5087561011314392;0.6713268756866455;-0.02968679554760456;0.46309831738471985;0.6752786040306091;-0.023642759770154953;0.49328773021697997;0.4109044253826141;-0.47164326906204224;0.5189385861158371;0.6361276358366013;-0.28547312319278717;0.45552075654268265;0.6506714075803757;-0.3170379474759102;0.5117999315261841;0.8320510188738505;0.010831317553917566;0.4559851785500844;0.8342824975649515;0.016346529126167297;;inclinandose;
