segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta
0.63;0.45293161273002625;0.31472599506378174;-0.1233120858669281;0.5044039487838745;0.3612733483314514;-0.11004620790481567;0.4422520697116852;0.36051374673843384;0.0278738085180521;0.5457660555839539;0.4042554795742035;-0.15570400655269623;0.4138416349887848;0.39959731698036194;0.18715032935142517;0.4907553791999817;0.5390810370445251;-0.03801204636693001;0.45371803641319275;0.5409284234046936;0.038034431636333466;0.49143895506858826;0.6766714453697205;-0.023037737235426903;0.4626801013946533;0.6784990429878235;0.05333422124385834;0.45821281969547273;0.29452642798423767;-0.1378719262778759;0.6012155711650848;0.42808014154434204;-0.26819974556565285;0.3653779402375221;0.4249100983142853;0.28454243391752243;0.5018898546695709;0.8138891657193502;0.0348411255205671;0.4707065125306447;0.8165605465571085;0.11576621731122334;;girando
0.67;0.4500826299190521;0.3143375515937805;-0.09143852442502975;0.5008202791213989;0.3612392246723175;-0.10249961912631989;0.44316938519477844;0.3604046106338501;0.06653264164924622;0.5403399467468262;0.40334829688072205;-0.15774387121200562;0.4176939129829407;0.40025341510772705;0.2507033348083496;0.4888627827167511;0.5425217747688293;-0.050516389310359955;0.4533149302005768;0.5435435771942139;0.05053597688674927;0.48679330945014954;0.6837084293365479;-0.04225095734000206;0.4616321325302124;0.6801365613937378;0.07328450679779053;0.45521599650382993;0.2943513959646225;-0.10607513654977083;0.5960566848516464;0.4257250428199768;-0.26608726009726524;0.37101855129003525;0.42287627607584;0.3970426917076111;0.49965982635815936;0.815428892771403;0.026781555265188217;0.47035420934359234;0.8163473010063171;0.1477271169424057;;girando
0.7;0.44860681891441345;0.31402626633644104;-0.11345063149929047;0.49794384837150574;0.36121711134910583;-0.1225738599896431;0.4438842535018921;0.36034753918647766;0.06452727317810059;0.5361234545707703;0.40341660380363464;-0.2021239548921585;0.42296651005744934;0.40081942081451416;0.2887324392795563;0.4877723157405853;0.5458990931510925;-0.06018081307411194;0.45331597328186035;0.5456618070602417;0.06014935299754143;0.4804826080799103;0.6866357922554016;-0.06586644053459167;0.46152397990226746;0.6824118494987488;0.09896109253168106;0.453380224108696;0.29424785673618314;-0.1296085573732853;0.5904084891080856;0.42355877161026;-0.3443949297070503;0.3789517283439636;0.4198712110519409;0.4866774380207062;0.49643105268478394;0.8171916206677755;0.03259262799595793;0.47132986783981323;0.8136818011601766;0.22683724264303842;;girando
0.73;0.4471946358680725;0.3133683502674103;-0.12910029292106628;0.49218592047691345;0.3593378961086273;-0.133895605802536;0.44497767090797424;0.3598327040672302;0.06970461457967758;0.5280983448028564;0.4033556878566742;-0.24537457525730133;0.4292677342891693;0.4005681574344635;0.2994207739830017;0.48667195439338684;0.5465205311775208;-0.06917128711938858;0.4533740282058716;0.5454522967338562;0.06906711310148239;0.47424644231796265;0.6859704256057739;-0.07920977473258972;0.4616292119026184;0.682313084602356;0.11381739377975464;0.4516467720270157;0.2938510596752167;-0.14523496255278587;0.581669881939888;0.42259734123945236;-0.41431907564401627;0.38641487061977386;0.4174577295780182;0.5115000754594803;0.49293211102485657;0.8179173866907755;0.012503190586964289;0.4714786609013875;0.8102960586547852;0.23928908010323843;;girando
0.77;0.4463912546634674;0.3129678964614868;-0.1450626254081726;0.4886495769023895;0.3579411506652832;-0.15634137392044067;0.4479096829891205;0.3568970561027527;0.0731128603219986;0.5237255692481995;0.4033225476741791;-0.26320067048072815;0.4353042244911194;0.3987119495868683;0.30840012431144714;0.48541587591171265;0.5471094250679016;-0.07793346792459488;0.45412328839302063;0.5446748733520508;0.07779663056135178;0.4705452024936676;0.6850753426551819;-0.08452611416578293;0.46171697974205017;0.6809436678886414;0.15001200139522552;0.4509648233652115;0.293237766623497;-0.1620397910475731;0.5748618543148041;0.42202822118997574;-0.42680802941322327;0.3969763368368149;0.4128115698695183;0.5302056670188904;0.4890496830145518;0.8202859958012899;-0.05817607914408048;0.4709523518880208;0.8075809280077616;0.2728963643312454;;girando
0.8;0.44586560130119324;0.31270620226860046;-0.1549500674009323;0.48504066467285156;0.3565497398376465;-0.17333535850048065;0.45101600885391235;0.3529565930366516;0.0691477358341217;0.5168069005012512;0.40170183777809143;-0.29427972435951233;0.44712841510772705;0.3984467685222626;0.30315953493118286;0.48372840881347656;0.5484199523925781;-0.08118557184934616;0.4559420049190521;0.544309675693512;0.08102989941835403;0.4673174023628235;0.6849266290664673;-0.08543258905410767;0.46195468306541443;0.6808074712753296;0.1474393755197525;0.45061343908309937;0.2927580863237381;-0.17113810554146766;0.5655168145895004;0.4218274727463722;-0.4750972092151642;0.4072188138961792;0.41008613258600235;0.5285248160362244;0.4845557709534963;0.8249474962552389;-0.07550989960630734;0.47109468777974445;0.8068274656931559;0.25270626942316693;;girando
0.83;0.4445667862892151;0.3125958740711212;-0.12429039180278778;0.48117339611053467;0.35471007227897644;-0.16669335961341858;0.45272207260131836;0.3521537482738495;0.09324706345796585;0.5126840472221375;0.4019874632358551;-0.2912541627883911;0.4530922472476959;0.40246379375457764;0.31473302841186523;0.48190388083457947;0.5487707257270813;-0.07949374616146088;0.4583908021450043;0.5431056618690491;0.07938399165868759;0.4647585451602936;0.685053825378418;-0.09467308223247528;0.4626360237598419;0.6800647974014282;0.11495225131511688;0.44928902089595796;0.29253666996955874;-0.14254891462624072;0.5563413500785828;0.4226912036538124;-0.5005280822515488;0.41806255280971527;0.412514828145504;0.5199893712997437;0.4799533486366272;0.8292165994644165;-0.09888410319884618;0.4722063938776652;0.8073041041692098;0.1933840016523997;;girando
0.87;0.4436015486717224;0.31253331899642944;-0.1269923746585846;0.47823262214660645;0.3544274866580963;-0.16620893776416779;0.45506125688552856;0.35247570276260376;0.08693493902683258;0.5039820075035095;0.40153563022613525;-0.32361429929733276;0.45852962136268616;0.41110560297966003;0.2961421608924866;0.480781614780426;0.5518975853919983;-0.08192896097898483;0.4612565040588379;0.5438349843025208;0.08183092623949051;0.4640352427959442;0.6871325373649597;-0.09118238836526871;0.46301043033599854;0.6800504922866821;0.14007258415222168;0.4483104318380356;0.29252950847148895;-0.14641440100967884;0.5431162863969803;0.42285606265068054;-0.5392355471849442;0.42914238572120667;0.4143570736050606;0.4837765172123909;0.47738805413246155;0.8354454437891642;-0.0944587414463361;0.4718095560868581;0.8068895737330118;0.22793971498807272;;girando
0.9;0.44264140725135803;0.31227579712867737;-0.062251877039670944;0.47561320662498474;0.350871741771698;-0.13513632118701935;0.45732519030570984;0.35262447595596313;0.12287409603595734;0.4971249997615814;0.3996961712837219;-0.28971555829048157;0.4728967845439911;0.41245171427726746;0.27092498540878296;0.48075833916664124;0.5513821840286255;-0.08313200622797012;0.4647745192050934;0.543953537940979;0.083094023168087;0.4641454815864563;0.6874908804893494;-0.09032534807920456;0.46315836906433105;0.6798465847969055;0.12254571914672852;0.4471358090639114;0.2923752874135971;-0.08266290705651044;0.5277415663003922;0.4231271371245384;-0.48758407682180405;0.4853626936674118;0.4483178108930588;0.4022037461400032;0.47261252005894977;0.8376509149869283;-0.09458985179662704;0.47077542543411255;0.8074289361635844;0.16007062792778015;;girando
0.93;0.4420659840106964;0.31227734684944153;-0.028073135763406754;0.4740070700645447;0.34852108359336853;-0.13064005970954895;0.4601442515850067;0.3526099622249603;0.12935806810855865;0.489857017993927;0.3969353437423706;-0.28500065207481384;0.4775005578994751;0.4134644567966461;0.2609476149082184;0.48088520765304565;0.5534933805465698;-0.08533988893032074;0.46853816509246826;0.5468392968177795;0.08531860262155533;0.4638980031013489;0.6895208358764648;-0.08629877865314484;0.46342092752456665;0.6797189712524414;0.12065324932336807;0.4461946576833725;0.2923610210418701;-0.05118001140654087;0.5094039291143417;0.42305653542280197;-0.46302927285432816;0.4882901757955551;0.44973836094141006;0.3514572009444237;0.47247448563575745;0.8399815956751505;-0.07088479772210121;0.4702116747697194;0.8076122005780538;0.16240107516447702;;girando
0.97;0.44219034910202026;0.3124607503414154;0.002000719541683793;0.4732174277305603;0.3445739150047302;-0.1335286796092987;0.4644310474395752;0.35057497024536133;0.1336236149072647;0.4845837652683258;0.39224863052368164;-0.2715446650981903;0.480061411857605;0.41652074456214905;0.23189428448677063;0.48066091537475586;0.5554257035255432;-0.08670561015605927;0.47157835960388184;0.5504767298698425;0.08671416342258453;0.4653192460536957;0.6915948390960693;-0.04709393158555031;0.46528056263923645;0.6798006892204285;0.1301213949918747;0.44536850452423093;0.29233698546886444;-0.02568416055291891;0.4968697130680084;0.422392375767231;-0.39737293124198914;0.48375309258699417;0.45180123299360275;0.2622276544570923;0.47281767924626666;0.8396482865015665;-0.02821995597332716;0.4699113368988037;0.8085845708847046;0.17151590685049692;;girando
1.0;0.441711962223053;0.31246519088745117;-0.020902544260025024;0.4703008830547333;0.34468144178390503;-0.15048792958259583;0.46809062361717224;0.35077038407325745;0.10185177624225616;0.47787895798683167;0.4358340799808502;-0.14224407076835632;0.47954049706459045;0.446209579706192;0.10602185130119324;0.4785323739051819;0.5571196675300598;-0.08158787339925766;0.47334790229797363;0.5518514513969421;0.08155913650989532;0.4666168987751007;0.6918270587921143;-0.029805755242705345;0.46747004985809326;0.6794074773788452;0.1694851815700531;0.4441646486520767;0.29181374311447145;-0.04751614071428776;0.4794224575161934;0.42681314051151276;-0.025204792618751526;0.47240976989269257;0.5048809126019478;0.04866194259375334;0.4730449616909027;0.8389864563941956;-0.0017044789468248684;0.46896323561668396;0.8057278593381246;0.27369160453478497;;girando
1.03;0.44197630882263184;0.31038108468055725;-0.014104470610618591;0.4682562053203583;0.3456191122531891;-0.15835431218147278;0.46951916813850403;0.3500990569591522;0.09485084563493729;0.45616015791893005;0.4356572926044464;-0.14398375153541565;0.4766986072063446;0.444585919380188;0.10883401334285736;0.4774845838546753;0.5574522614479065;-0.08062179386615753;0.47439083456993103;0.55158931016922;0.0805482566356659;0.4672408998012543;0.6924036741256714;-0.030594607815146446;0.4686935245990753;0.6776870489120483;0.1881713569164276;0.44398855566978457;0.2894104987382889;-0.04140894841402769;0.45477423071861267;0.4212489426136017;-0.035092445090413094;0.46491390466690063;0.5053764954209328;0.05671938229352236;0.472782423098882;0.8402971426645914;-0.0038083639616767564;0.46784286697705585;0.8033938805262247;0.3055793344974518;;girando
1.07;0.4421170651912689;0.30654922127723694;-0.004674314986914396;0.4661908447742462;0.34084129333496094;-0.15527623891830444;0.4727339446544647;0.3429921269416809;0.0952746793627739;0.45920756459236145;0.43243250250816345;-0.11386751383543015;0.4770106077194214;0.43292421102523804;0.16385076940059662;0.4759911000728607;0.5571562051773071;-0.0802905410528183;0.4749705493450165;0.5506260991096497;0.08021914213895798;0.4677269458770752;0.6921273469924927;-0.03194677457213402;0.4690348207950592;0.6750632524490356;0.1863417774438858;0.44484072625637056;0.28643599450588225;-0.032394582964479925;0.44447755068540573;0.42188610881567;0.01767322374507785;0.4572015628218651;0.4659956470131874;0.1954720988869667;0.4731457432111104;0.8409369389216105;-0.0075998250395059586;0.46745837728182477;0.8008325695991516;0.29942017793655396;;girando
1.1;0.4429607391357422;0.30695849657058716;-0.004763153847306967;0.46396467089653015;0.34143152832984924;-0.1584654152393341;0.47923290729522705;0.3424805700778961;0.09209693968296051;0.4546714723110199;0.42604339122772217;-0.23422744870185852;0.4889794886112213;0.431123286485672;0.21978457272052765;0.4735872149467468;0.5578016042709351;-0.08277901262044907;0.48223164677619934;0.5505287647247314;0.08259724825620651;0.46801286935806274;0.6919130682945251;-0.0032141883857548237;0.4718341529369354;0.670767605304718;0.20283880829811096;0.4455766290426254;0.28662916719913484;-0.03147569838911295;0.43001164495944977;0.4219135195016861;-0.2693970426917076;0.4610990211367607;0.4637821912765503;0.35080536454916;0.47376593947410583;0.8404533465703329;0.04594309441745281;0.47050713499387103;0.7991244395573934;0.32662224769592285;;girando
